ID|Mosha|Gjinia|Familja|Niveli_edukimit|Statusi_martesor|Te_Ardhurat_vjetore|Lloji_cc|Muajt_me_banken|Muajt_joaktiv_gjatevitit|sa_here_ka_kontaktuar_banken|CC_limiti|CC_shuma_perdorur|CC_shuma_paperdorur|Transaksioni_Fundit|Numri_transaksioneve|Indikatori_Largim
719772258|38|M|3|Unknown|Single|$80K - $120K|Blue|30|1|3|3642|724|2918|4517|79|Ekzistues
809363958|49|F|3|High School|Married|$40K - $60K|Blue|44|1|2|3881|0|3881|4177|66|Ekzistues
709165533|47|M|3|Doctorate|Unknown|$120K +|Blue|41|2|2|6143|1151|4992|4330|72|Ekzistues
809846283|42|F|1|Unknown|Married|Less than $40K|Blue|37|3|0|1438.3|0|1438.3|4154|78|Ekzistues
708427908|52|F|4|College|Unknown|Less than $40K|Blue|39|3|1|2035|1343|692|4643|86|Ekzistues
721228308|47|F|2|High School|Married|Less than $40K|Blue|39|3|3|3899|0|3899|2182|40|Larguar
713374533|52|F|1|Unknown|Single|$40K - $60K|Blue|43|2|2|1981|1082|899|3913|90|Ekzistues
708708858|50|F|1|Graduate|Single|Less than $40K|Blue|36|3|4|2422|502|1920|2548|46|Larguar
721111233|52|M|2|Graduate|Married|$80K - $120K|Blue|43|3|3|11964|800|11164|4853|85|Ekzistues
708538608|50|F|4|College|Married|Unknown|Blue|36|4|3|3862|0|3862|4058|81|Ekzistues
718866633|46|M|2|College|Married|$80K - $120K|Blue|36|4|2|33142|0|33142|4347|63|Ekzistues
719100633|40|M|2|High School|Single|$120K +|Silver|36|4|2|34516|1436|33080|3564|73|Ekzistues
789328083|42|F|4|High School|Married|Less than $40K|Blue|32|3|3|3454|0|3454|2826|39|Larguar
822905058|29|F|2|Graduate|Married|Less than $40K|Blue|25|3|2|2732|1746|986|4702|85|Ekzistues
816549933|50|M|4|High School|Divorced|$80K - $120K|Blue|45|2|2|1687|992|695|4342|82|Ekzistues
716421633|43|F|3|Graduate|Married|Less than $40K|Blue|36|2|4|3523|0|3523|3174|44|Larguar
712667958|40|M|4|Uneducated|Single|$120K +|Blue|36|3|2|5773|2024|3749|3732|71|Ekzistues
809559933|45|F|3|Graduate|Married|Unknown|Blue|40|5|3|4462|706|3756|2526|41|Larguar
819979458|35|F|3|Doctorate|Married|Less than $40K|Blue|30|2|2|3976|1789|2187|4419|75|Ekzistues
708100533|55|F|3|College|Single|Less than $40K|Blue|36|3|3|2679|2277|402|4943|85|Ekzistues
778669608|49|F|4|Unknown|Married|$40K - $60K|Blue|29|3|2|1564|0|1564|5172|78|Ekzistues
802867683|53|F|2|High School|Single|$40K - $60K|Blue|47|2|3|1536|728|808|4133|78|Ekzistues
711893358|46|M|5|High School|Married|$40K - $60K|Blue|37|2|1|2375|1196|1179|4087|66|Ekzistues
785410158|50|F|3|High School|Married|Less than $40K|Blue|42|3|3|2719|0|2719|4172|65|Ekzistues
718596858|53|F|4|Graduate|Divorced|$40K - $60K|Blue|45|3|1|3369|2424|945|5220|78|Ekzistues
708338958|58|F|1|Graduate|Single|Less than $40K|Blue|36|1|1|3173|1713|1460|3797|75|Ekzistues
714688833|47|F|2|High School|Unknown|Less than $40K|Blue|36|2|2|3139|0|3139|4892|95|Ekzistues
789662283|50|F|3|High School|Married|Less than $40K|Blue|33|3|4|2140|0|2140|2915|50|Larguar
712805658|56|F|3|Uneducated|Single|Less than $40K|Blue|46|3|2|2258|0|2258|4803|72|Ekzistues
815598858|48|M|3|Graduate|Married|$40K - $60K|Blue|43|1|1|2423|1779|644|4035|74|Ekzistues
779412783|55|F|1|High School|Single|Less than $40K|Blue|37|3|3|2376|1969|407|4301|79|Ekzistues
780036483|38|M|1|Graduate|Single|Less than $40K|Blue|28|5|2|1690|1459|231|3928|69|Ekzistues
711527508|46|F|3|High School|Married|$40K - $60K|Blue|34|3|2|8583|0|8583|1794|31|Larguar
720768258|52|F|3|Graduate|Single|Less than $40K|Blue|34|2|1|2996|2147|849|4724|66|Ekzistues
716023533|49|F|1|Post-Graduate|Single|Unknown|Blue|39|3|2|2880|1996|884|4334|81|Ekzistues
714075708|48|M|4|Uneducated|Divorced|$80K - $120K|Gold|38|3|1|34516|1426|33090|4814|71|Ekzistues
787475433|36|F|2|Doctorate|Single|Unknown|Blue|23|2|3|6966|905|6061|4855|69|Ekzistues
787505133|36|M|3|College|Married|$120K +|Blue|24|2|3|11316|1599|9717|2595|49|Larguar
712241433|38|F|0|High School|Single|Less than $40K|Blue|30|2|1|1438.3|1003|435.3|4247|84|Ekzistues
807990108|44|M|1|Uneducated|Divorced|$120K +|Blue|39|2|3|11362|0|11362|3197|61|Ekzistues
719018208|52|F|0|Doctorate|Married|Unknown|Blue|46|4|3|7210|0|7210|2516|36|Larguar
716641983|55|F|4|College|Single|Unknown|Blue|36|3|3|7790|753|7037|4835|84|Ekzistues
708989358|37|F|2|Unknown|Married|Less than $40K|Blue|18|3|1|2023|1587|436|4391|79|Ekzistues
708807483|51|F|3|Graduate|Married|$40K - $60K|Blue|45|2|3|9117|1259|7858|3837|75|Ekzistues
715774833|41|F|2|Doctorate|Unknown|Less than $40K|Blue|36|1|2|1801|940|861|3797|74|Ekzistues
714733908|51|M|2|High School|Married|$60K - $80K|Blue|37|6|3|8787|1087|7700|4537|75|Ekzistues
721067658|40|M|4|Graduate|Married|$60K - $80K|Silver|36|1|3|27436|642|26794|4051|81|Ekzistues
788997408|65|F|2|Doctorate|Single|Less than $40K|Blue|53|3|2|2195|1917|278|4205|65|Ekzistues
719835033|46|M|4|College|Married|$80K - $120K|Blue|34|3|2|13734|568|13166|4283|67|Ekzistues
771854808|45|M|4|Graduate|Married|$60K - $80K|Blue|34|2|3|2731|1868|863|3915|66|Ekzistues
717299958|49|M|3|Graduate|Single|$80K - $120K|Blue|45|2|0|2453|1534|919|4185|66|Ekzistues
720778458|49|M|3|Unknown|Married|$60K - $80K|Blue|36|3|3|7451|1542|5909|4960|97|Ekzistues
713019783|41|F|3|High School|Married|$40K - $60K|Blue|35|3|3|2644|1794|850|4081|72|Ekzistues
770968383|41|M|4|Graduate|Married|$80K - $120K|Silver|28|2|3|34516|825|33691|2022|52|Larguar
709747308|41|M|5|Graduate|Married|$60K - $80K|Blue|36|4|3|4575|1344|3231|4726|64|Ekzistues
801366783|51|F|1|College|Single|Less than $40K|Blue|45|3|2|4860|1772|3088|4329|80|Ekzistues
798786333|46|F|2|Graduate|Married|Less than $40K|Blue|40|4|2|1438.3|510|928.3|3399|66|Ekzistues
771723408|37|F|2|Unknown|Single|Less than $40K|Blue|25|2|4|1690|0|1690|2645|60|Larguar
715117008|39|M|5|Uneducated|Married|$40K - $60K|Blue|36|2|3|1438.3|0|1438.3|4596|82|Ekzistues
713944833|46|M|5|Uneducated|Single|$60K - $80K|Blue|36|3|2|24512|766|23746|4561|78|Ekzistues
713569158|43|F|3|High School|Single|$40K - $60K|Blue|34|3|2|1654|1474|180|2086|47|Larguar
713037333|63|M|1|Graduate|Single|$80K - $120K|Blue|55|1|2|21430|0|21430|3561|57|Ekzistues
718267233|50|M|1|Graduate|Married|$120K +|Silver|38|3|3|34516|1915|32601|3828|65|Ekzistues
709736658|37|M|4|Uneducated|Married|$40K - $60K|Blue|27|3|2|1438.3|759|679.3|4446|86|Ekzistues
710929233|33|F|2|Doctorate|Single|Less than $40K|Blue|36|2|3|2800|1559|1241|4253|83|Ekzistues
714290583|44|M|4|Post-Graduate|Married|$60K - $80K|Blue|36|2|2|3117|1400|1717|4391|85|Ekzistues
717972408|44|M|2|Uneducated|Married|$80K - $120K|Blue|34|3|3|2558|2016|542|3792|78|Ekzistues
718626033|47|M|3|High School|Married|$60K - $80K|Blue|39|3|2|10061|0|10061|2802|52|Larguar
720008133|45|F|4|Graduate|Unknown|Unknown|Blue|36|1|3|3416|727|2689|4121|83|Ekzistues
710476908|39|F|3|Graduate|Married|Unknown|Blue|28|3|3|9371|1066|8305|4754|78|Ekzistues
709888383|47|F|3|Graduate|Married|Less than $40K|Blue|36|1|2|3147|2453|694|4465|82|Ekzistues
788864508|52|F|3|Unknown|Single|Less than $40K|Blue|37|2|2|1554|926|628|4997|79|Ekzistues
714010383|47|F|5|Uneducated|Single|Unknown|Blue|40|4|5|3502|0|3502|1895|42|Larguar
719549508|49|F|4|Graduate|Single|Less than $40K|Blue|40|2|2|2712|1686|1026|4678|74|Ekzistues
718670808|59|F|0|College|Married|Less than $40K|Blue|51|1|0|1438.3|0|1438.3|4817|81|Ekzistues
718211208|39|M|3|High School|Married|$120K +|Blue|36|3|2|3281|1682|1599|4109|69|Ekzistues
712578933|35|F|5|High School|Married|$40K - $60K|Blue|25|2|6|1438.3|0|1438.3|2500|44|Larguar
709343433|39|F|2|Graduate|Single|Less than $40K|Blue|26|3|3|2469|1826|643|3837|74|Ekzistues
767488908|41|M|4|Unknown|Married|$80K - $120K|Blue|35|2|3|3497|0|3497|4345|72|Ekzistues
719531133|46|F|4|Unknown|Unknown|$40K - $60K|Blue|38|2|3|2505|0|2505|4384|80|Ekzistues
719006508|34|M|2|Graduate|Married|$60K - $80K|Blue|36|1|3|2763|1913|850|4136|69|Ekzistues
721287183|49|F|2|Uneducated|Married|Less than $40K|Blue|35|2|3|2081|0|2081|4863|87|Ekzistues
711144183|55|F|3|Graduate|Married|Unknown|Blue|45|3|1|2815|1848|967|2618|29|Larguar
709080783|56|F|1|Graduate|Single|Less than $40K|Blue|38|1|3|1737|0|1737|4723|78|Ekzistues
710520408|52|F|4|High School|Single|Unknown|Blue|36|3|3|9078|1194|7884|4458|87|Ekzistues
785262333|46|M|5|Uneducated|Unknown|$40K - $60K|Blue|40|4|3|6185|1960|4225|2225|45|Larguar
716513358|51|F|2|Graduate|Divorced|Unknown|Blue|36|3|3|2069|1802|267|4402|91|Ekzistues
719073483|45|M|3|Uneducated|Married|$80K - $120K|Blue|38|3|3|9234|0|9234|2586|44|Larguar
715372083|37|F|1|Graduate|Single|Less than $40K|Blue|36|3|3|2684|0|2684|4796|85|Ekzistues
780034083|48|F|3|High School|Married|$40K - $60K|Blue|38|2|2|2151|0|2151|4604|86|Ekzistues
794581533|52|M|2|College|Single|$60K - $80K|Blue|37|3|3|2749|1380|1369|3882|90|Ekzistues
710013258|44|F|3|High School|Single|Less than $40K|Blue|31|2|2|1980|823|1157|4467|69|Ekzistues
719084358|55|F|1|Graduate|Married|Less than $40K|Blue|46|4|3|4232|0|4232|2312|37|Larguar
789173958|45|F|2|Graduate|Married|Less than $40K|Blue|34|1|2|1438.3|877|561.3|4283|76|Ekzistues
789575583|43|F|2|Uneducated|Unknown|Unknown|Blue|36|1|0|6931|1380|5551|4437|64|Ekzistues
712434708|52|F|3|High School|Married|Less than $40K|Blue|39|3|2|3302|2517|785|2682|47|Larguar
808675083|61|M|1|Graduate|Single|Unknown|Blue|56|3|2|4235|1675|2560|3862|76|Ekzistues
710864358|51|F|2|Doctorate|Married|Unknown|Blue|45|6|2|6501|0|6501|5074|81|Ekzistues
712574583|34|F|1|Graduate|Single|Unknown|Blue|21|1|3|6376|1322|5054|5192|70|Ekzistues
708412758|33|F|3|Graduate|Single|Less than $40K|Blue|36|2|3|1457|0|1457|2200|45|Larguar
714389058|38|F|3|Unknown|Married|$40K - $60K|Blue|36|3|2|5576|0|5576|4322|85|Ekzistues
715767033|56|F|3|College|Single|Unknown|Blue|36|1|3|1438.3|0|1438.3|4919|83|Ekzistues
779281233|45|F|3|Graduate|Single|Unknown|Blue|27|3|3|2478|1748|730|4353|80|Ekzistues
717147708|44|M|2|Uneducated|Divorced|$60K - $80K|Blue|34|3|2|3650|1270|2380|4250|81|Ekzistues
715029333|52|F|2|Unknown|Divorced|Less than $40K|Blue|36|2|3|2111|0|2111|4459|72|Ekzistues
806989008|30|F|0|High School|Single|Unknown|Blue|25|1|2|12917|1157|11760|4108|82|Ekzistues
713158083|56|M|2|High School|Single|$120K +|Blue|46|4|4|7327|0|7327|2185|41|Larguar
771037008|46|M|1|Uneducated|Married|$80K - $120K|Blue|33|1|2|13324|0|13324|4245|76|Ekzistues
710587458|34|M|2|High School|Unknown|$80K - $120K|Blue|22|3|2|11154|1612|9542|4339|77|Ekzistues
710563458|43|F|1|Graduate|Divorced|Unknown|Blue|30|3|3|9535|660|8875|4210|81|Ekzistues
720010608|37|M|2|Unknown|Single|$40K - $60K|Blue|24|2|4|10226|0|10226|2243|44|Larguar
710343783|37|F|5|Unknown|Married|Less than $40K|Blue|29|1|2|2140|0|2140|4610|65|Ekzistues
772578858|49|F|1|Unknown|Married|Less than $40K|Blue|39|4|2|2904|2203|701|3848|66|Ekzistues
708559533|40|M|1|Uneducated|Married|$80K - $120K|Blue|36|3|2|1770|584|1186|4442|83|Ekzistues
711939558|37|F|2|Unknown|Single|Less than $40K|Blue|36|2|3|1534|0|1534|2596|39|Larguar
772143333|46|F|2|High School|Single|Less than $40K|Blue|35|3|3|2170|1498|672|4569|79|Ekzistues
711067383|53|M|1|Unknown|Single|$120K +|Blue|45|2|3|10001|0|10001|4167|74|Ekzistues
817041408|56|F|3|High School|Married|Unknown|Blue|41|2|3|4169|1549|2620|4519|82|Ekzistues
771942333|65|M|1|College|Single|Less than $40K|Blue|54|2|2|5363|1309|4054|3855|63|Ekzistues
755247108|50|F|2|Doctorate|Single|Less than $40K|Blue|43|1|0|3206|0|3206|4731|82|Ekzistues
715710708|50|M|2|Unknown|Married|$60K - $80K|Blue|37|3|2|18085|747|17338|4583|76|Ekzistues
713858733|61|F|0|Post-Graduate|Married|$40K - $60K|Blue|53|3|2|2566|2164|402|4344|73|Ekzistues
717129333|35|F|2|Graduate|Married|$40K - $60K|Blue|25|1|2|1438.3|0|1438.3|4434|73|Ekzistues
716924958|65|F|2|Graduate|Single|Less than $40K|Blue|56|0|3|6812|1926|4886|2288|48|Larguar
719614758|45|F|4|Graduate|Single|$40K - $60K|Blue|34|2|2|2700|1977|723|4984|75|Ekzistues
721537683|50|F|3|Post-Graduate|Married|Unknown|Blue|41|3|3|5471|1342|4129|4002|67|Ekzistues
771500358|43|F|2|Uneducated|Divorced|Less than $40K|Blue|31|3|1|4332|1313|3019|4093|84|Ekzistues
711531858|48|F|4|Unknown|Married|Less than $40K|Blue|41|3|3|2447|1267|1180|2132|37|Larguar
715060158|41|F|4|Graduate|Single|Less than $40K|Blue|26|2|2|1783|1282|501|3853|76|Ekzistues
779725833|42|M|2|Graduate|Single|$60K - $80K|Blue|26|3|2|11761|1775|9986|4946|73|Ekzistues
716592558|52|F|1|High School|Single|Less than $40K|Blue|36|3|3|2340|1101|1239|4501|68|Ekzistues
771020133|45|F|5|Uneducated|Single|Less than $40K|Blue|32|3|0|2859|1776|1083|4440|79|Ekzistues
709153008|37|M|3|High School|Married|$40K - $60K|Blue|36|3|3|2523|2481|42|4683|76|Ekzistues
713394858|48|M|2|Post-Graduate|Married|$40K - $60K|Blue|34|2|2|4776|0|4776|4581|60|Ekzistues
721175283|59|F|1|Graduate|Married|Less than $40K|Blue|36|1|1|2697|1410|1287|4489|58|Ekzistues
715503558|57|F|3|High School|Married|Less than $40K|Blue|36|2|3|3542|2417|1125|4127|71|Ekzistues
819943458|57|M|3|Graduate|Single|$120K +|Blue|52|4|3|34516|1000|33516|1777|37|Larguar
717094758|40|F|4|Post-Graduate|Married|Unknown|Blue|29|3|1|8823|0|8823|4453|84|Ekzistues
772073508|52|F|1|College|Single|Less than $40K|Blue|41|3|6|1764|0|1764|2740|47|Larguar
721351983|43|F|4|Uneducated|Married|Less than $40K|Blue|36|3|3|3492|2517|975|2510|47|Larguar
714477408|36|F|3|High School|Married|Less than $40K|Blue|36|3|3|2977|1340|1637|2201|39|Larguar
718471758|49|M|4|Doctorate|Single|$60K - $80K|Silver|37|2|2|30976|2051|28925|3193|69|Ekzistues
711607833|43|M|5|High School|Married|$60K - $80K|Blue|36|2|1|2810|2384|426|4875|97|Ekzistues
708621408|39|F|1|Unknown|Single|Less than $40K|Blue|28|2|1|1438.3|0|1438.3|4173|82|Ekzistues
719277033|44|M|3|High School|Single|$40K - $60K|Blue|34|3|1|8997|708|8289|4558|62|Ekzistues
813905508|57|F|3|Uneducated|Single|Less than $40K|Blue|52|3|3|2002|1188|814|3735|73|Ekzistues
719761458|55|M|4|Post-Graduate|Single|$60K - $80K|Blue|36|2|1|4998|1626|3372|4329|61|Ekzistues
708222558|37|F|2|Post-Graduate|Married|Less than $40K|Blue|36|2|3|2310|1513|797|4191|77|Ekzistues
713937558|54|F|2|High School|Married|$40K - $60K|Blue|36|3|3|3892|0|3892|4318|74|Ekzistues
709603608|34|M|3|Uneducated|Married|$60K - $80K|Blue|25|1|1|2345|1643|702|4634|69|Ekzistues
804661083|50|M|0|Graduate|Single|$80K - $120K|Blue|45|2|2|2135|1506|629|4821|77|Ekzistues
720977358|50|F|2|Unknown|Single|Less than $40K|Blue|36|2|2|2528|1689|839|4269|78|Ekzistues
718420308|50|F|2|High School|Married|Less than $40K|Blue|36|1|3|3397|1658|1739|4208|75|Ekzistues
714046608|49|M|0|Doctorate|Married|$60K - $80K|Blue|39|6|3|19719|1395|18324|3572|73|Ekzistues
718048608|41|F|3|Graduate|Married|Unknown|Blue|33|3|0|15292|1325|13967|5120|74|Ekzistues
718497033|52|M|1|High School|Married|$120K +|Blue|36|3|3|31733|0|31733|3723|53|Ekzistues
711801933|54|F|4|High School|Single|$40K - $60K|Blue|36|3|4|1438.3|0|1438.3|2092|42|Larguar
716282208|54|F|2|Post-Graduate|Married|Less than $40K|Blue|48|6|3|1638|0|1638|1702|36|Larguar
789076083|50|F|3|High School|Single|Less than $40K|Blue|38|3|2|2775|1475|1300|4608|84|Ekzistues
714045783|37|F|2|Graduate|Married|$40K - $60K|Blue|29|2|6|2547|1965|582|2160|46|Larguar
769720683|50|F|1|Graduate|Married|Unknown|Blue|44|2|2|5708|1884|3824|4914|60|Ekzistues
721092783|46|M|3|Graduate|Married|$80K - $120K|Blue|36|3|1|19838|1290|18548|3982|68|Ekzistues
720243933|47|M|2|Uneducated|Married|$60K - $80K|Blue|32|3|6|1789|0|1789|2784|49|Larguar
818502708|51|F|1|Uneducated|Single|$40K - $60K|Blue|46|3|2|2284|1674|610|4885|86|Ekzistues
712942308|42|M|3|Doctorate|Single|$60K - $80K|Blue|36|1|3|11535|1527|10008|3730|67|Ekzistues
714262533|28|F|0|Unknown|Married|Unknown|Blue|36|4|2|3524|1306|2218|4252|78|Ekzistues
714708183|58|M|2|High School|Single|$60K - $80K|Silver|49|3|3|30186|0|30186|4070|74|Ekzistues
718285308|44|F|1|Unknown|Single|Less than $40K|Blue|31|3|1|1438.3|0|1438.3|3576|55|Ekzistues
720595083|40|F|3|Unknown|Married|Less than $40K|Blue|30|2|3|1620|1278|342|4530|69|Ekzistues
787501758|51|F|3|High School|Single|Less than $40K|Blue|39|2|1|4038|1237|2801|4188|68|Ekzistues
714990633|56|M|4|Graduate|Single|$80K - $120K|Blue|36|3|2|2078|1696|382|4382|82|Ekzistues
714652383|51|F|4|Graduate|Married|Less than $40K|Blue|36|3|2|1571|0|1571|4580|74|Ekzistues
788776008|43|M|3|College|Married|$80K - $120K|Blue|24|3|1|4726|1161|3565|4683|91|Ekzistues
709176108|56|F|4|Post-Graduate|Unknown|Less than $40K|Blue|49|3|3|4604|621|3983|4586|79|Ekzistues
719354433|48|M|1|College|Single|$80K - $120K|Silver|36|3|3|34516|1629|32887|4042|78|Ekzistues
709368483|56|M|2|Graduate|Married|$40K - $60K|Blue|45|2|1|1438.3|0|1438.3|4323|77|Ekzistues
717621333|48|F|3|Unknown|Divorced|Less than $40K|Blue|36|2|1|2680|1871|809|4592|78|Ekzistues
716272158|41|F|3|College|Married|$40K - $60K|Blue|15|3|4|4312|2517|1795|2693|56|Larguar
803355408|50|M|2|Unknown|Married|$60K - $80K|Blue|44|3|1|2205|1659|546|4813|77|Ekzistues
717073308|44|F|3|College|Married|Less than $40K|Blue|31|6|2|2679|727|1952|4804|78|Ekzistues
789105183|54|M|3|Post-Graduate|Single|$80K - $120K|Silver|42|1|2|34516|2488|32028|4401|87|Ekzistues
721305408|48|F|2|Graduate|Married|Less than $40K|Blue|37|2|1|3378|0|3378|4761|81|Ekzistues
715739733|34|M|1|High School|Single|$40K - $60K|Blue|25|1|2|1793|1141|652|5293|88|Ekzistues
779217333|59|F|0|Graduate|Divorced|Less than $40K|Blue|49|2|3|2228|1502|726|3922|75|Ekzistues
712133508|41|F|3|College|Single|$40K - $60K|Blue|22|0|2|2577|1582|995|4734|75|Ekzistues
714602658|39|F|1|Graduate|Married|Less than $40K|Blue|36|2|3|1462|0|1462|1998|36|Larguar
712446783|50|F|4|Graduate|Married|Less than $40K|Blue|30|3|4|4038|1530|2508|2400|41|Larguar
720049083|35|F|1|Unknown|Divorced|Unknown|Blue|24|3|3|1438.3|0|1438.3|2355|47|Larguar
824172258|34|F|2|Unknown|Divorced|Less than $40K|Blue|30|1|2|4408|1510|2898|4495|77|Ekzistues
717695058|46|F|5|High School|Married|Unknown|Blue|35|1|3|4163|0|4163|4763|76|Ekzistues
719782458|49|F|1|Graduate|Married|$40K - $60K|Blue|39|3|3|7201|1992|5209|3981|76|Ekzistues
718141983|49|M|0|High School|Single|$80K - $120K|Blue|43|3|1|1883|1295|588|5187|89|Ekzistues
718853358|42|F|3|Graduate|Single|Less than $40K|Blue|36|1|2|3308|2517|791|5104|85|Ekzistues
772539558|65|F|0|College|Single|Less than $40K|Blue|55|3|0|2022|0|2022|4623|65|Ekzistues
817094283|43|F|5|Graduate|Married|Less than $40K|Blue|23|3|3|8597|903|7694|5173|78|Ekzistues
716932308|38|F|2|College|Married|Unknown|Blue|28|1|3|4693|634|4059|4460|79|Ekzistues
714738858|52|F|1|Graduate|Unknown|Less than $40K|Blue|36|1|3|2873|1714|1159|4620|81|Ekzistues
772409733|39|F|3|High School|Divorced|$40K - $60K|Blue|28|1|3|3400|2307|1093|4742|90|Ekzistues
717534108|48|F|3|High School|Divorced|$40K - $60K|Blue|40|1|3|2405|1410|995|4421|79|Ekzistues
816378033|46|M|4|Uneducated|Single|$80K - $120K|Gold|41|3|2|34516|1104|33412|1989|47|Larguar
790141308|44|M|2|College|Married|$80K - $120K|Blue|37|3|1|8241|0|8241|4436|79|Ekzistues
710770383|53|F|2|Graduate|Married|$40K - $60K|Blue|36|3|1|1438.3|582|856.3|4915|92|Ekzistues
711351108|44|F|3|High School|Unknown|Less than $40K|Blue|36|3|2|2608|1804|804|4671|61|Ekzistues
713744058|41|F|3|High School|Married|Less than $40K|Blue|36|2|3|2359|1509|850|5232|78|Ekzistues
708998583|47|F|4|Post-Graduate|Married|Less than $40K|Blue|39|2|2|1790|0|1790|4141|87|Ekzistues
827451333|54|F|2|Uneducated|Married|Less than $40K|Blue|50|6|3|2247|0|2247|2615|37|Larguar
714228558|40|M|3|High School|Single|$80K - $120K|Blue|36|3|3|3624|0|3624|4749|82|Ekzistues
797668983|42|F|4|Graduate|Married|Less than $40K|Blue|36|2|1|1438.3|0|1438.3|4396|70|Ekzistues
713023158|39|F|2|College|Married|$40K - $60K|Blue|31|1|2|2901|2143|758|4239|78|Ekzistues
709982658|41|F|2|College|Married|Less than $40K|Blue|31|2|3|9759|2038|7721|4226|77|Ekzistues
715398858|57|F|3|Post-Graduate|Married|Less than $40K|Blue|36|3|2|2525|1203|1322|4360|78|Ekzistues
715615233|60|F|1|High School|Divorced|Less than $40K|Blue|48|3|3|2737|1812|925|4507|86|Ekzistues
710650608|51|M|2|Graduate|Married|$80K - $120K|Blue|36|3|2|19262|1480|17782|4812|85|Ekzistues
803214108|33|F|0|High School|Single|Unknown|Blue|27|1|1|2252|1826|426|5055|68|Ekzistues
717202083|46|M|2|Unknown|Single|$80K - $120K|Blue|34|3|3|7077|0|7077|2619|41|Larguar
719051733|63|M|0|College|Single|$60K - $80K|Blue|51|2|1|2706|889|1817|5047|64|Ekzistues
789900633|49|F|2|High School|Married|$40K - $60K|Blue|40|3|2|3263|1522|1741|4288|69|Ekzistues
789122808|41|F|4|College|Married|$40K - $60K|Blue|29|2|3|3281|0|3281|2907|45|Larguar
709902108|51|M|2|High School|Married|$80K - $120K|Blue|40|3|2|8169|794|7375|4927|70|Ekzistues
713666058|46|F|5|College|Divorced|$40K - $60K|Blue|38|1|3|3276|1915|1361|4264|76|Ekzistues
711453783|41|F|3|Unknown|Single|Less than $40K|Blue|29|2|3|1966|1452|514|4666|74|Ekzistues
778936008|46|F|4|High School|Married|Unknown|Blue|30|1|3|5869|0|5869|5103|83|Ekzistues
708085458|34|F|2|Uneducated|Single|Less than $40K|Blue|24|2|2|1438.3|0|1438.3|3940|82|Ekzistues
749067633|45|F|2|Unknown|Married|Less than $40K|Blue|38|2|3|3682|0|3682|4015|77|Ekzistues
716170308|27|F|0|Graduate|Divorced|Unknown|Blue|36|1|0|13439|2003|11436|4715|86|Ekzistues
711507783|54|F|2|Doctorate|Single|Less than $40K|Blue|42|4|3|1694|0|1694|1930|41|Larguar
819752133|41|M|2|High School|Divorced|$80K - $120K|Blue|36|2|2|1636|986|650|4695|73|Ekzistues
711061908|48|F|1|Graduate|Married|Less than $40K|Blue|38|2|3|1449|749|700|4039|50|Ekzistues
744231708|45|F|2|Graduate|Married|Less than $40K|Blue|38|3|3|1513|788|725|4166|71|Ekzistues
716856408|39|F|4|Graduate|Single|Less than $40K|Blue|28|2|4|1438.3|0|1438.3|2392|44|Larguar
711780108|46|F|4|Doctorate|Divorced|Less than $40K|Blue|38|3|2|4120|1578|2542|4792|81|Ekzistues
715178733|47|F|2|Unknown|Single|Less than $40K|Blue|41|3|1|2289|1611|678|4817|77|Ekzistues
721418133|45|F|3|Graduate|Single|Less than $40K|Blue|33|2|3|2016|972|1044|4535|82|Ekzistues
720124758|49|M|3|Uneducated|Married|$80K - $120K|Blue|40|4|3|2509|450|2059|2239|47|Larguar
809068983|40|F|2|Graduate|Married|Less than $40K|Blue|35|1|3|3511|0|3511|5238|82|Ekzistues
711052308|45|M|3|Post-Graduate|Divorced|$60K - $80K|Blue|37|3|3|2751|2432|319|4453|75|Ekzistues
718967433|34|F|2|High School|Divorced|Less than $40K|Blue|36|6|3|2426|0|2426|4918|81|Ekzistues
709827933|44|M|2|Graduate|Married|$80K - $120K|Blue|36|3|2|12230|1196|11034|3659|76|Ekzistues
787568433|42|M|3|Graduate|Single|$60K - $80K|Blue|33|1|3|7328|936|6392|4518|79|Ekzistues
720256158|47|F|2|High School|Married|Unknown|Blue|40|1|3|2264|0|2264|4279|75|Ekzistues
715435758|42|M|2|Graduate|Single|$80K - $120K|Blue|36|1|3|3046|1231|1815|4711|77|Ekzistues
719505483|51|F|0|Uneducated|Married|Unknown|Blue|36|3|2|5881|0|5881|4431|89|Ekzistues
721247883|52|M|2|College|Married|$80K - $120K|Blue|41|2|3|16207|922|15285|3621|83|Ekzistues
